"","logFC","AveExpr","t","P.Value","adj.P.Val","B","negLogP","plotNegLogP","Significance","Color"
"643669",-0.0736585680557146,1.96520082609065,-1.6635313898163,0.0981064131694693,0.504669841547578,-5.75986248984659,1.00830260206881,1.00830260206881,"Not Significant","grey80"
"3579",-0.12048303584577,1.4011351887566,-1.6634103036628,0.0981306721701835,0.504694315533456,-5.7600605200655,1.00819522633826,1.00819522633826,"Not Significant","grey80"
"105377716",0.0877054721534575,0.768442082868314,1.66310096401226,0.0981926687663077,0.504873197589163,-5.76056636598517,1.00792093617632,1.00792093617632,"Not Significant","grey80"
"445328",-0.078185148540656,1.42590461669314,-1.6627700279837,0.0982590285706153,0.504873197589163,-5.76110742655921,1.00762753379479,1.00762753379479,"Not Significant","grey80"
"100507006",-0.0668445568703972,1.58704807671965,-1.66257139433638,0.0982988762523834,0.504873197589163,-5.76143213067599,1.00745144697131,1.00745144697131,"Not Significant","grey80"
"105374732",0.08706826864918,0.870487551557061,1.66242245303381,0.0983287637498762,0.504873197589163,-5.76167557869021,1.00731942102278,1.00731942102278,"Not Significant","grey80"
"4242",-0.0652352179033063,2.4715110344073,-1.66234969111627,0.0983433672759891,0.504873197589163,-5.76179450206553,1.00725492555222,1.00725492555222,"Not Significant","grey80"
"57121",-0.0545314696189805,2.21371919492314,-1.66233185198416,0.0983469479079022,0.504873197589163,-5.76182365789292,1.00723911339918,1.00723911339918,"Not Significant","grey80"
"25792",-0.0441689570466777,3.03363566945924,-1.66230219648125,0.0983529005286497,0.504873197589163,-5.76187212542924,1.00721282776282,1.00721282776282,"Not Significant","grey80"
"105376325",-0.082605827791529,1.25595593192457,-1.66209206003452,0.09839508862695,0.504873197589163,-5.7622155384438,1.00702657875816,1.00702657875816,"Not Significant","grey80"
"116225",-0.0651055808627196,2.30824572514385,-1.6620608125845,0.0984013632747215,0.504873197589163,-5.76226660063635,1.00699888471309,1.00699888471309,"Not Significant","grey80"
"100874028",-0.0707880035682088,0.480553702157239,-1.66202535923458,0.0984084828791827,0.504873197589163,-5.76232453466483,1.00696746347079,1.00696746347079,"Not Significant","grey80"
"107987295",-0.05482809213825,1.83955662669401,-1.6619847711208,0.0984166341366983,0.504873197589163,-5.76239085790199,1.00693149198285,1.00693149198285,"Not Significant","grey80"
"6094",-0.0809948935501316,1.75932697302813,-1.66191067594924,0.0984315159758329,0.504873197589163,-5.76251192949786,1.00686582613203,1.00686582613203,"Not Significant","grey80"
"28940",0.111866155369946,0.545015152968738,1.66182716241656,0.0984482916442169,0.504873197589163,-5.76264838445081,1.00679181569577,1.00679181569577,"Not Significant","grey80"
"91694",0.0644692296362995,2.67560837738174,1.66181204584271,0.0984513284118734,0.504873197589163,-5.76267308310893,1.00677841951516,1.00677841951516,"Not Significant","grey80"
"274",-0.0724345968578767,2.46570346214213,-1.66177845459943,0.0984580768250582,0.504873197589163,-5.76272796637063,1.0067486515251,1.0067486515251,"Not Significant","grey80"
"9141",-0.052927178091935,3.33953488764999,-1.6611741134508,0.0985795514379729,0.505105154162192,-5.76371518967455,1.00621316232713,1.00621316232713,"Not Significant","grey80"
