"","logFC","AveExpr","t","P.Value","adj.P.Val","B","negLogP","plotNegLogP","Significance","Color"
"57501",0.0538230935854721,2.58489919452317,1.67652693684654,0.0955280472791804,0.389640010021306,-5.53531667077753,1.01986909972252,1.01986909972252,"Not Significant","grey80"
"7040",0.0776653573127116,2.44161522423008,1.67628776933731,0.0955749499369908,0.38976988723122,-5.53570946162866,1.01965592079619,1.01965592079619,"Not Significant","grey80"
"105377283",0.0927250941117242,0.221982756525765,1.67601437377314,0.0956285877791799,0.38992718634397,-5.53615839975856,1.01941225773667,1.01941225773667,"Not Significant","grey80"
"55008",0.0477345392833693,2.86073252029905,1.67581495156205,0.0956677280283337,0.38998954166598,-5.53648582289782,1.0192345397875,1.0192345397875,"Not Significant","grey80"
"81857",0.0625566783344123,2.79977125936689,1.67572458333546,0.0956854687032265,0.38998954166598,-5.53663418238367,1.01915401145178,1.01915401145178,"Not Significant","grey80"
"374470",-0.0699604518637558,0.206908037234309,-1.67569084200906,0.0956920933267629,0.38998954166598,-5.53668957427213,1.01912394483982,1.01912394483982,"Not Significant","grey80"
"7205",0.0785945424502133,2.72490248241031,1.67557546614956,0.0957147485150744,0.38998954166598,-5.53687897441355,1.01902113740388,1.01902113740388,"Not Significant","grey80"
"100287015",0.0678627237476537,1.52615885012147,1.67548629856784,0.0957322604178228,0.38998954166598,-5.53702534261135,1.0189416864603,1.0189416864603,"Not Significant","grey80"
"102723475",0.058515290145138,2.17883309172803,1.67547593897251,0.0957342951392569,0.38998954166598,-5.53704234735406,1.01893245593658,1.01893245593658,"Not Significant","grey80"
"79731",0.0497276719933644,2.7182994044942,1.67523299183676,0.0957820222471645,0.390088170623094,-5.53744110344978,1.01871599793119,1.01871599793119,"Not Significant","grey80"
"105374634",0.111548155284709,1.11652939314031,1.67516814155154,0.0957947653735372,0.390088170623094,-5.53754753463365,1.0186582219392,1.0186582219392,"Not Significant","grey80"
"157",0.058832236047019,2.69186990238615,1.67505902393959,0.095816210151477,0.390088170623094,-5.53772660761558,1.01856101092362,1.01856101092362,"Not Significant","grey80"
"9352",0.0407711629365466,3.46449934070589,1.67501684576028,0.095824500427091,0.390088170623094,-5.53779582323191,1.01852343622517,1.01852343622517,"Not Significant","grey80"
"5861",0.0477485853472243,3.60247146849927,1.6749691734914,0.0958338712836797,0.390088170623094,-5.53787405278128,1.01848096783442,1.01848096783442,"Not Significant","grey80"
"91392",0.047225335725561,2.40098622947041,1.67478716296285,0.0958696555914473,0.390107856146797,-5.53817270981346,1.01831883281441,1.01831883281441,"Not Significant","grey80"
"105370926",0.07406643381552,0.49569028673731,1.67478330363195,0.0958704144747489,0.390107856146797,-5.53817904216425,1.01831539504754,1.01831539504754,"Not Significant","grey80"
"6609",0.0567390749651623,3.13053222442011,1.67468558784522,0.09588963053074,0.390107856146797,-5.53833936853291,1.01822835473517,1.01822835473517,"Not Significant","grey80"
"219537",0.0948923522436933,0.85371978725797,1.67463793684016,0.0958990023495334,0.390107856146797,-5.5384175482466,1.01818591083086,1.01818591083086,"Not Significant","grey80"
"5705",0.0534056369959373,3.53941692917112,1.67435984034659,0.0959537120719789,0.390262359855094,-5.53887377075463,1.01793821945698,1.01793821945698,"Not Significant","grey80"
"404220",0.0499864092364835,3.11736198245584,1.67429158934209,0.0959671428948153,0.390262359855094,-5.53898572661736,1.01787743468968,1.01787743468968,"Not Significant","grey80"
"9706",0.051714998238588,2.87155526953662,1.67413666152121,0.0959976361124828,0.390263238832747,-5.53923984684532,1.01773946108485,1.01773946108485,"Not Significant","grey80"
"57580",0.0602372496180208,2.65325812693315,1.67409131537482,0.0960065627161343,0.390263238832747,-5.53931422152512,1.01769907889806,1.01769907889806,"Not Significant","grey80"
"1003",0.0504097064629949,3.43007347580959,1.67406065767697,0.0960125982089684,0.390263238832747,-5.53936450377904,1.01767177765144,1.01767177765144,"Not Significant","grey80"
"26548",0.0590656364801135,3.37090505167471,1.67389004979402,0.0960461908903082,0.39033132461765,-5.53964430465117,1.01751985420805,1.01751985420805,"Not Significant","grey80"
"441381",0.0774717080145921,1.78358902141011,1.67382240187901,0.0960595133883236,0.39033132461765,-5.53975524116649,1.0174596177106,1.0174596177106,"Not Significant","grey80"
"311",0.0506571882332376,4.01494868318813,1.6736966139189,0.096084289883681,0.390370709919885,-5.53996151062544,1.01734761518863,1.01734761518863,"Not Significant","grey80"
"5609",0.0736701940206789,2.59614702679123,1.67361129877351,0.0961010973726983,0.390377711506111,-5.54010140347761,1.01727165312036,1.01727165312036,"Not Significant","grey80"
"23396",0.0650957575998858,2.87338304717747,1.67347965819395,0.0961270358505292,0.390415598273273,-5.54031724349831,1.01715444927854,1.01715444927854,"Not Significant","grey80"
"54910",0.0590395371328103,2.82974107765633,1.67341085365818,0.0961405953553156,0.390415598273273,-5.54043004999825,1.01709319280933,1.01709319280933,"Not Significant","grey80"
"1874",0.043986732823712,2.91219133484823,1.67294988123708,0.0962314803409344,0.390723362287948,-5.54118570848614,1.016682833348,1.016682833348,"Not Significant","grey80"
"101927118",-0.0702371881539385,0.425132098788167,-1.67272994262156,0.0962748677181633,0.390768224479441,-5.54154617647709,1.0164870694262,1.0164870694262,"Not Significant","grey80"
"155054",0.0654691811057312,1.44880713853487,1.67266487194856,0.0962877072628998,0.390768224479441,-5.54165281515819,1.01642915429458,1.01642915429458,"Not Significant","grey80"
"222161",0.0575777968594694,2.25634906719739,1.67266426422599,0.0962878271833614,0.390768224479441,-5.5416538110831,1.01642861340765,1.01642861340765,"Not Significant","grey80"
"10540",0.0417411672182541,3.49954092036572,1.67243606856616,0.0963328650198571,0.390889706289417,-5.54202774934283,1.01622552324117,1.01622552324117,"Not Significant","grey80"
"526",0.0437979798469433,3.38105846869106,1.67223258142051,0.096373040605253,0.39097210572763,-5.5423611568231,1.01604443864762,1.01604443864762,"Not Significant","grey80"
"388815",0.0431070733432911,3.02176539803273,1.67218019269905,0.096383386187878,0.39097210572763,-5.54244698779913,1.01599781992237,1.01599781992237,"Not Significant","grey80"
"57325",0.0391185281632571,2.80591486377969,1.67201830851831,0.0964153603032027,0.391040514754253,-5.54271219406059,1.01585377145495,1.01585377145495,"Not Significant","grey80"
"107985940",0.0600329701396268,0.112583404229614,1.67177694619517,0.0964630482302112,0.391097758433853,-5.54310755906888,1.01563901850118,1.01563901850118,"Not Significant","grey80"
"100128993",0.0695178570095266,0.226760523766242,1.67175318466366,0.0964677440196366,0.391097758433853,-5.54314647880647,1.01561787770336,1.01561787770336,"Not Significant","grey80"
"10058",0.0476188006210331,2.65637543211908,1.67162205280544,0.096493661813253,0.391097758433853,-5.54336125406304,1.01550121235498,1.01550121235498,"Not Significant","grey80"
"8539",0.0463476975005724,3.26656064396081,1.67161039506156,0.0964959662012203,0.391097758433853,-5.54338034699463,1.01549084098954,1.01549084098954,"Not Significant","grey80"
"10558",0.0695397183552879,3.02637285548257,1.67148286215577,0.0965211785512416,0.391097758433853,-5.54358921065629,1.01537738387084,1.01537738387084,"Not Significant","grey80"
"286101",0.0437919779814342,2.80149146793012,1.67141546520202,0.0965345045980876,0.391097758433853,-5.5436995820248,1.01531742781541,1.01531742781541,"Not Significant","grey80"
"150223",0.0876750097115592,1.78413849778175,1.67141165432,0.0965352581482014,0.391097758433853,-5.54370582271642,1.01531403771794,1.01531403771794,"Not Significant","grey80"
"23557",0.0377009453984306,3.15223231034159,1.67109938998012,0.0965970203140271,0.391253196953719,-5.544217139355,1.01503626986954,1.01503626986954,"Not Significant","grey80"
"83759",0.0422948101207298,2.52840742273951,1.67103834426198,0.0966090981562739,0.391253196953719,-5.54431708775905,1.01498197200062,1.01498197200062,"Not Significant","grey80"
"25925",0.0576620247246606,2.5728574339497,1.67096507085258,0.0966235968462683,0.391253196953719,-5.54443705155191,1.01491679978873,1.01491679978873,"Not Significant","grey80"
"3880",0.140934354036258,1.02147680458594,1.6708543621428,0.0966455062318222,0.391253196953719,-5.5446182950651,1.01481833474556,1.01481833474556,"Not Significant","grey80"
"100130476",0.0925418196631356,0.677538738354963,1.6708356228769,0.0966492151516663,0.391253196953719,-5.54464897235553,1.01480166834711,1.01480166834711,"Not Significant","grey80"
"112268283",0.0933430990284887,0.296117459162364,1.67071877686614,0.0966723441822797,0.391285622057773,-5.54484024870942,1.01469775018662,1.01469775018662,"Not Significant","grey80"
"643847",0.0968389316600923,0.509334905041375,1.67042278991758,0.0967309531773982,0.391428837250456,-5.54532472005976,1.01443453271001,1.01443453271001,"Not Significant","grey80"
"8517",0.0614278291828759,2.31187275832347,1.67034883667146,0.096745601291474,0.391428837250456,-5.54544575375863,1.01436877182087,1.01436877182087,"Not Significant","grey80"
"4650",0.052303299563504,2.97402706424221,1.67031097322975,0.0967531016959494,0.391428837250456,-5.54550771999272,1.01433510354064,1.01433510354064,"Not Significant","grey80"
"28817",0.149161604496559,0.886189957439537,1.67021697736074,0.0967717234539925,0.3914346453823,-5.54566154509623,1.01425152432252,1.01425152432252,"Not Significant","grey80"
"9278",0.0432363379000926,2.5588482961283,1.67015104443187,0.0967847873184442,0.3914346453823,-5.54576943994792,1.01419289995252,1.01419289995252,"Not Significant","grey80"
"7155",0.050076373776592,3.6243920134246,1.66995165450327,0.0968243028394824,0.391458382007982,-5.54609570325382,1.01401562136544,1.01401562136544,"Not Significant","grey80"
"102723493",0.10710219826464,0.64913037499484,1.66987219423729,0.0968400540722903,0.391458382007982,-5.5462257142203,1.01394497673453,1.01394497673453,"Not Significant","grey80"
"100126351",0.0866102109723445,1.4886910405016,1.66983406568101,0.0968476129458668,0.391458382007982,-5.54628809711966,1.01391107909783,1.01391107909783,"Not Significant","grey80"
"1520",0.0787814109552203,2.96385090770203,1.6698161745745,0.0968511599689765,0.391458382007982,-5.54631736864507,1.01389517344659,1.01389517344659,"Not Significant","grey80"
"54437",0.0546240520247726,2.48616847203433,1.66971725908997,0.0968707724710115,0.391476513358804,-5.54647919816882,1.01380723707994,1.01380723707994,"Not Significant","grey80"
"794",0.155983082980715,1.30956913280734,1.66959134984725,0.0968957418061273,0.391497506845548,-5.54668517711285,1.01369530809615,1.01369530809615,"Not Significant","grey80"
"26811",0.0826348925275823,0.281770526458706,1.66953851001529,0.0969062221349529,0.391497506845548,-5.54677161500646,1.01364833696243,1.01364833696243,"Not Significant","grey80"
"28442",0.168451212256788,1.10575614775524,1.66926472333308,0.0969605400324958,0.391655810213983,-5.5472194458556,1.0134049743197,1.0134049743197,"Not Significant","grey80"
"101929425",-0.0708236547358732,0.25946005093983,-1.66916396405953,0.0969805363480027,0.391675449545304,-5.54738423918474,1.013315418361,1.013315418361,"Not Significant","grey80"
"166785",0.0460545709779485,2.44337145932244,1.66905286671546,0.0970025881762195,0.391703383055166,-5.54756592944164,1.0132166779435,1.0132166779435,"Not Significant","grey80"
"83439",0.0555083505254919,2.51903137705729,1.66886626815187,0.0970396354253567,0.391791850984124,-5.54787106921928,1.01305084376817,1.01305084376817,"Not Significant","grey80"
"9509",0.0877947111514266,2.48233741385331,1.66868544320139,0.097075547273738,0.391875707915199,-5.54816673609897,1.01289015239361,1.01289015239361,"Not Significant","grey80"
